,open,high,low,close,volume,date
2817,181.4300,183.7200,180.7100,182.7300,6973900,2014-01-23
2818,181.2800,183.5000,179.6700,182.2500,13796100,2014-01-22
2819,190.2300,190.3900,186.7900,188.4300,11076300,2014-01-21
2820,188.0400,190.8100,187.8600,190.0900,7644600,2014-01-17
2821,187.5300,188.9900,186.8000,188.7600,4770300,2014-01-16
2822,185.8200,188.6500,185.4900,187.7400,4816500,2014-01-15
2823,185.0600,186.4280,183.8818,185.9200,4619200,2014-01-14
2824,186.2600,186.9500,183.8600,184.1600,5784700,2014-01-13
2825,188.3100,188.5700,186.2800,187.2600,4022400,2014-01-10
2826,189.0200,189.5000,186.5500,187.3800,4321300,2014-01-09
2827,189.3300,189.4175,187.2600,187.9700,4603700,2014-01-08
2828,186.3900,190.3500,186.3800,189.7100,5932300,2014-01-07
2829,187.1500,187.3550,185.3000,186.0000,4067800,2014-01-06
2830,185.8300,187.3500,185.3000,186.6400,4063200,2014-01-03
2831,187.2100,187.4000,185.2000,185.5300,4546500,2014-01-02
2832,186.4900,187.7900,186.3000,187.5700,3619700,2013-12-31
2833,185.3200,186.7000,184.6700,186.4100,3018600,2013-12-30
2834,185.8400,186.5000,184.5600,185.0800,3381600,2013-12-27
2835,183.5600,185.5600,183.5100,185.3500,3325700,2013-12-26
2836,181.9550,183.5000,181.9100,183.2200,1613600,2013-12-24
2837,181.0500,182.9300,180.6100,182.2300,4079900,2013-12-23
2838,180.1200,182.0000,180.0200,180.0200,7653500,2013-12-20
2839,177.8800,180.5400,177.8800,180.2200,5927000,2013-12-19
2840,176.4500,178.7400,174.8510,178.7000,5697700,2013-12-18
2841,177.3600,177.4900,175.1200,175.7600,5471900,2013-12-17
2842,173.2200,178.3500,172.7300,177.8500,7517000,2013-12-16
2843,173.5200,174.3790,172.7300,172.8000,4184400,2013-12-13
2844,175.0600,175.8000,173.3000,173.3700,5671600,2013-12-12
2845,177.0000,177.7600,175.1000,175.2000,4090400,2013-12-11
2846,176.9000,177.6700,176.0600,177.1200,4127800,2013-12-10
2847,177.9900,178.1520,176.8300,177.4600,3796600,2013-12-09
2848,176.7000,178.0000,176.0100,177.6700,4739800,2013-12-06
2849,176.1500,176.8600,175.2800,176.0800,4384900,2013-12-05
2850,175.3700,177.5000,175.1600,175.7400,5267400,2013-12-04
2851,177.0000,178.2300,175.6400,176.0800,5864000,2013-12-03
2852,179.4600,179.5900,177.1200,177.4800,4560000,2013-12-02
2853,179.2100,180.7600,179.0000,179.6800,2870500,2013-11-29
2854,177.8300,180.1800,177.8200,178.9700,4596500,2013-11-27
2855,178.6700,178.9400,177.3100,177.3100,5756000,2013-11-26
2856,180.2500,180.7500,177.8200,178.9400,7161900,2013-11-25
2857,183.5001,184.9900,179.9200,181.3000,7610200,2013-11-22
2858,185.5400,185.7500,183.4110,184.1300,4459500,2013-11-21
2859,185.2200,186.2400,184.6450,185.1900,3645800,2013-11-20
2860,184.6300,186.2000,184.1500,185.2500,4577000,2013-11-19
2861,183.5200,184.9900,183.2700,184.4700,5344900,2013-11-18
2862,182.3800,183.2800,181.1600,183.1900,5176100,2013-11-15
2863,180.4800,183.2000,179.6600,182.2100,6321500,2013-11-14
2864,182.2700,183.5500,181.5900,183.5500,4704400,2013-11-13
2865,182.5300,184.0487,182.2600,183.0700,4258500,2013-11-12
2866,180.1900,183.3900,180.0400,182.8800,5222300,2013-11-11
2867,178.8300,180.0800,177.3500,179.9900,6275000,2013-11-08
2868,179.6000,181.3900,179.6000,180.0000,5219500,2013-11-07
2869,177.9100,179.7500,177.7800,179.1900,4560700,2013-11-06
2870,179.5400,179.8000,177.7100,177.8500,6096800,2013-11-05
2871,179.9000,180.8000,179.3400,180.2700,3483300,2013-11-04
2872,179.8100,180.3390,178.8800,179.2300,3644500,2013-11-01
2873,179.6500,181.6700,179.0400,179.2100,4318100,2013-10-31
2874,181.6900,182.1800,179.8600,180.1500,5273700,2013-10-30
2875,177.6200,182.3200,177.5000,182.1200,8904600,2013-10-29
2876,177.0400,177.8900,176.2000,177.3500,3712700,2013-10-28
2877,178.4300,179.1000,176.2600,176.8500,4842800,2013-10-25
2878,176.4300,177.8900,176.2500,177.8000,5533300,2013-10-24
2879,175.0900,175.9900,174.4000,175.7700,5409400,2013-10-23
2880,173.3500,175.5700,172.9512,174.9700,6977300,2013-10-22
2881,174.4200,174.7500,172.6301,172.8600,7098700,2013-10-21
2882,174.8000,175.0000,173.2500,173.7800,10548000,2013-10-18
2883,173.8400,177.0000,172.5700,174.8300,22368900,2013-10-17
2884,185.4200,186.7300,184.9940,186.7300,6718000,2013-10-16
2885,185.7400,185.9400,184.2200,184.6600,3365100,2013-10-15
2886,185.4100,186.9900,184.4200,186.9700,2663100,2013-10-14
2887,185.2500,186.2300,184.1200,186.1600,3232600,2013-10-11
2888,183.1700,184.7700,182.3580,184.7700,3658900,2013-10-10
2889,179.3700,181.6700,179.1000,181.3200,4423500,2013-10-09
2890,181.8900,181.9900,178.7100,178.7200,5578300,2013-10-08
2891,181.8500,183.3100,181.8500,182.0100,3966400,2013-10-07
2892,184.1700,185.1300,183.5800,184.1000,2863600,2013-10-04
2893,184.7000,184.9600,183.0000,183.8600,3211800,2013-10-03
2894,185.5400,186.3099,184.4100,184.9600,3617100,2013-10-02
2895,185.3400,186.6500,184.6500,186.3800,2681200,2013-10-01
2896,185.5600,186.7400,184.3400,185.1800,3978200,2013-09-30
2897,188.9200,188.9400,186.4500,186.9200,3905500,2013-09-27
2898,190.1000,191.7600,189.4550,190.2200,2093600,2013-09-26
2899,190.1400,190.6200,188.5000,189.4700,2654500,2013-09-25
2900,190.9300,191.5600,189.6600,189.9700,3085300,2013-09-24
2901,190.0600,192.4100,189.3301,190.9900,3340800,2013-09-23
2902,193.9600,194.4299,190.0200,190.0200,8525900,2013-09-20
2903,194.1800,194.8900,193.2200,193.3900,3178100,2013-09-19
2904,192.6000,194.8900,192.0000,194.4200,3841800,2013-09-18
2905,193.4200,194.1500,191.8300,192.1600,2930900,2013-09-17
2906,193.7000,194.8100,192.6100,193.1500,3902400,2013-09-16
2907,191.2100,193.1000,191.0000,192.1700,3710400,2013-09-13
2908,190.9600,191.3200,189.8500,190.7300,3354800,2013-09-12
2909,186.8300,190.8700,186.8200,190.7000,4962900,2013-09-11
2910,187.2000,187.6500,186.3700,186.6000,3149600,2013-09-10
2911,183.6800,185.4900,183.3100,184.9800,3017200,2013-09-09
2912,184.6500,184.9900,182.6500,183.0300,2903500,2013-09-06
2913,183.3500,185.0000,183.0700,184.1500,2867600,2013-09-05
2914,183.5800,184.1900,182.3100,183.1300,2597900,2013-09-04
2915,183.6300,184.3200,182.5100,183.9600,3487200,2013-09-03
2916,182.7500,182.9900,181.5100,182.2700,2731000,2013-08-30
2917,181.9600,183.7000,181.4400,182.6400,2980900,2013-08-29
2918,182.6800,183.4700,181.1000,182.1600,3979200,2013-08-28
2919,183.6300,184.5000,182.5701,182.7400,3190700,2013-08-27
2920,185.2700,187.0000,184.6800,184.7400,2170400,2013-08-26
2921,185.3400,185.7400,184.5700,185.4200,2292700,2013-08-23
2922,185.6500,186.2500,184.2500,185.1900,2354300,2013-08-22
2923,184.6700,186.5700,184.2800,184.8600,3551000,2013-08-21
2924,184.3700,185.6300,183.1685,184.5600,3117800,2013-08-20
2925,185.3000,186.5000,183.9787,184.2300,3248900,2013-08-19
2926,185.5400,186.4600,185.3400,185.3400,3426400,2013-08-16
2927,186.2300,187.0000,185.4500,185.7900,3692400,2013-08-15
2928,188.5800,188.9260,187.3000,187.5300,2892300,2013-08-14
2929,189.5400,189.9900,187.5600,188.4200,3542900,2013-08-13
2930,186.9700,189.5560,186.8900,189.0900,3026500,2013-08-12
2931,188.0000,189.1600,187.0000,187.8200,3249600,2013-08-09
2932,189.4500,189.8700,186.7900,187.9300,4547600,2013-08-08
2933,189.6000,189.9300,188.0500,188.5600,3901700,2013-08-07
2934,192.2600,192.5100,190.2700,190.9900,5938500,2013-08-06
2935,195.1600,195.8800,194.3500,195.5000,2490900,2013-08-05
2936,195.5000,195.5000,193.2215,195.1600,3874000,2013-08-02
2937,196.6500,197.1700,195.4100,195.8100,2877700,2013-08-01
2938,194.4900,196.9099,194.4900,195.0400,3810000,2013-07-31
2939,196.9900,197.8300,195.8100,196.0100,2663200,2013-07-30
2940,196.8300,197.1900,195.5300,196.2100,2113700,2013-07-29
2941,196.5900,197.3700,195.0000,197.3500,2485100,2013-07-26
2942,196.3000,197.8300,195.6600,197.2200,3014300,2013-07-25
2943,195.9500,197.3000,195.8610,196.6100,2957900,2013-07-24
2944,194.2100,196.4300,194.1000,194.9800,2863800,2013-07-23
2945,193.4000,195.7900,193.2804,194.0900,3398000,2013-07-22
2946,197.9100,197.9900,193.2400,193.5400,6997600,2013-07-19
2947,198.2700,200.9400,195.9900,197.9900,8393400,2013-07-18
2948,194.7200,194.8900,193.0300,194.5500,6868400,2013-07-17
2949,194.0400,194.5800,192.6850,193.8500,3745300,2013-07-16
2950,192.4200,194.8900,191.6800,194.0000,5674700,2013-07-15
2951,193.0700,193.6999,191.5901,192.0700,4494700,2013-07-12
2952,193.7800,194.1100,192.6100,192.8000,4177500,2013-07-11
2953,191.5100,193.4300,191.2714,192.2500,3892000,2013-07-10
2954,191.8800,192.8000,190.7800,191.3000,5204200,2013-07-09
2955,195.6000,195.7800,194.6100,194.9800,2947500,2013-07-08
2956,194.4900,195.1600,192.3500,194.9300,2405400,2013-07-05
2957,190.6500,194.2200,190.5100,193.2500,1872600,2013-07-03
2958,190.7800,193.2300,190.2600,191.5000,3657700,2013-07-02
2959,192.1500,193.8000,191.1200,191.2800,4442400,2013-07-01
2960,191.7300,192.6600,188.4100,191.1100,10055800,2013-06-28
2961,196.0500,196.9000,195.2900,195.6500,3514200,2013-06-27
2962,195.9700,196.2300,194.5000,194.8600,3320200,2013-06-26
2963,195.3100,195.5900,193.1500,194.9800,3846200,2013-06-25
2964,193.9900,194.9100,191.3400,193.5400,4356200,2013-06-24
2965,198.5000,198.5200,193.5401,195.4600,8914800,2013-06-21
2966,200.6700,201.7000,197.2800,197.3500,4514800,2013-06-20
2967,204.4400,205.0300,201.9300,201.9400,2846100,2013-06-19
2968,203.0200,206.0900,202.8700,204.8700,3277800,2013-06-18
2969,203.4400,205.1713,202.5500,203.0400,3219900,2013-06-17
2970,203.9700,204.7450,201.8100,202.2000,2804500,2013-06-14
2971,201.0100,204.4000,200.3400,203.7700,2899500,2013-06-13
2972,204.5900,205.2300,200.5100,201.2000,3409800,2013-06-12
2973,203.1700,205.9500,202.5100,203.9800,2814400,2013-06-11
2974,206.9700,206.9800,204.9000,205.0200,2652300,2013-06-10
2975,204.8500,206.3500,204.1100,206.3500,2953400,2013-06-07
2976,203.0000,204.2000,201.4700,203.8000,3679400,2013-06-06
2977,205.1600,206.2900,202.4000,202.7400,4215400,2013-06-05
2978,208.6000,209.0000,205.0800,206.1900,3598300,2013-06-04
2979,208.2500,210.0500,207.3300,208.9500,3322000,2013-06-03
2980,208.5900,211.9800,208.0200,208.0200,4949000,2013-05-31
2981,206.9700,210.9900,206.9700,209.3600,4399700,2013-05-30
2982,206.2200,208.4200,206.0400,207.9200,3439400,2013-05-29
2983,207.4400,208.5900,207.1600,207.7800,4011500,2013-05-28
2984,204.6900,206.4300,204.4200,205.7200,3295800,2013-05-24
2985,205.4800,208.6100,205.1300,206.1600,5179100,2013-05-23
2986,208.5000,210.1500,206.1210,206.9900,5186800,2013-05-22
2987,207.2400,209.4800,207.0000,208.6500,2982900,2013-05-21
2988,208.0200,209.1500,207.4200,207.6000,3614500,2013-05-20
2989,205.2500,209.5000,204.9900,208.4400,5704100,2013-05-17
2990,204.0000,206.5900,204.0000,204.6900,4507000,2013-05-16
2991,202.2500,203.6799,202.0400,203.3200,4028100,2013-05-15
2992,202.0900,203.6700,202.0800,203.2100,3699700,2013-05-14
2993,204.1800,204.4700,202.2200,202.4700,3648400,2013-05-13
2994,203.3700,204.5300,202.8200,204.4700,3279200,2013-05-10
2995,204.6900,205.0000,202.7200,203.2400,3542300,2013-05-09
2996,202.9400,204.8500,202.5100,204.8200,3601700,2013-05-08
2997,202.8100,203.7300,201.6500,203.6300,3451000,2013-05-07
2998,203.7900,203.9900,201.5200,202.7800,4826500,2013-05-06
2999,203.9400,205.3190,203.7500,204.5100,4492700,2013-05-03
3000,200.1200,202.4300,199.7500,202.3900,3945100,2013-05-02
3001,201.8700,202.1700,199.2000,199.6300,4899100,2013-05-01
3002,199.1300,202.5900,197.3500,202.5400,7539900,2013-04-30
3003,194.7800,199.6800,194.6500,199.1500,5932400,2013-04-29
3004,194.1600,194.7100,193.2500,194.3100,3490300,2013-04-26
3005,192.6900,195.1700,192.3200,193.9500,4650900,2013-04-25
3006,192.1600,192.5000,191.0900,191.7100,3693900,2013-04-24
3007,189.2700,192.5550,188.6100,191.6100,6296100,2013-04-23
3008,191.1500,191.3800,187.6800,187.8300,9845400,2013-04-22
3009,195.7400,196.5000,189.7600,190.0000,18847000,2013-04-19
3010,210.1100,210.2500,206.1500,207.1500,6502000,2013-04-18
3011,210.5300,211.0900,209.5000,209.6700,3269800,2013-04-17
3012,210.8400,212.0000,209.2000,212.0000,2859500,2013-04-16
3013,210.4400,211.6900,209.2600,209.2600,4218100,2013-04-15
3014,210.7900,211.4900,209.7800,211.3800,3165400,2013-04-12
3015,211.5000,213.0900,210.8500,212.9200,3655600,2013-04-11
3016,211.8600,212.5100,210.4700,212.0000,3524200,2013-04-10
3017,209.5600,210.0000,208.6100,209.2200,2577300,2013-04-09
3018,209.0700,209.3200,207.3300,209.3200,2351200,2013-04-08
3019,209.1000,209.8400,206.3400,209.4100,4148000,2013-04-05
3020,212.7700,212.9300,210.0400,211.3100,3709500,2013-04-04
3021,214.3200,214.8900,212.6275,212.6600,3128800,2013-04-03
3022,212.9200,214.7100,211.5700,214.3600,3116800,2013-04-02
3023,212.8000,213.5000,211.2500,212.3800,2144500,2013-04-01
3024,209.8300,213.4400,209.7350,213.3000,3749900,2013-03-28
3025,210.9600,212.1600,210.1000,210.8900,3223400,2013-03-27
3026,211.7700,212.5040,211.5000,212.3600,2300300,2013-03-26
3027,212.5400,212.8100,210.0500,210.7400,3242500,2013-03-25
3028,212.2100,213.1700,211.6190,212.0800,3031500,2013-03-22
3029,212.9600,213.0000,210.1100,212.2600,5830400,2013-03-21
3030,214.7600,215.8200,214.3000,215.0600,3019000,2013-03-20
3031,214.1300,215.1200,211.8290,213.4400,3198600,2013-03-19
3032,212.9000,214.5000,212.6400,213.2100,3006000,2013-03-18
3033,215.3800,215.9000,213.4100,214.9200,7930300,2013-03-15
3034,212.1500,215.8600,212.1500,215.8000,5505500,2013-03-14
3035,210.2001,212.3600,209.7700,212.0600,3355900,2013-03-13
3036,209.4000,210.7300,209.0900,210.5500,3591600,2013-03-12
3037,210.0400,210.1999,209.0400,210.0800,3049700,2013-03-11
3038,209.8500,210.7400,209.4300,210.3800,3700500,2013-03-08
3039,208.2900,209.6000,208.2400,209.4200,3884400,2013-03-07
3040,207.0300,208.4900,206.6600,208.3800,3594800,2013-03-06
3041,205.8600,207.7000,205.6900,206.5300,3807800,2013-03-05
3042,202.5900,205.1900,202.5500,205.1900,3693400,2013-03-04
3043,200.6500,202.9400,199.3600,202.9100,3308300,2013-03-01
3044,202.1800,203.1230,200.7900,200.8300,4689200,2013-02-28
3045,198.8900,202.7500,198.6000,202.3300,4185100,2013-02-27
3046,198.6300,199.9000,197.8400,199.1400,3391600,2013-02-26
3047,201.6700,202.4900,197.5100,197.5100,3844800,2013-02-25
3048,199.2300,201.0900,198.8400,201.0900,3107900,2013-02-22
3049,198.6300,199.0700,198.1100,198.3300,3922900,2013-02-21
3050,200.6200,201.7200,198.8600,199.3100,3715400,2013-02-20
3051,200.6000,201.8900,200.2200,200.3200,2998300,2013-02-19
3052,199.9800,201.2500,199.8200,200.9800,3627800,2013-02-15
3053,199.7300,200.3200,199.2600,199.6500,3294200,2013-02-14
3054,200.6500,200.9500,199.5700,200.0900,2169800,2013-02-13
3055,200.0100,200.7350,199.0200,200.0400,2461800,2013-02-12
3056,200.9800,201.9500,199.7500,200.1600,2944700,2013-02-11
3057,199.9700,202.0900,199.6800,201.6800,2893300,2013-02-08
3058,200.6200,200.9100,198.6800,199.7400,3076700,2013-02-07
3059,200.3900,201.2900,199.5600,201.0200,3624200,2013-02-06
3060,204.3100,204.7500,202.5100,202.7900,3636900,2013-02-05
3061,204.1900,205.0200,203.5700,203.7900,3188800,2013-02-04
3062,204.6500,205.3500,203.8400,205.1800,3370700,2013-02-01
3063,203.3200,204.4699,202.9600,203.0700,3091400,2013-01-31
3064,203.6900,204.8800,203.1860,203.5200,2998400,2013-01-30
3065,204.3400,205.7301,203.6400,203.9000,3617100,2013-01-29
3066,204.8500,206.2200,204.2900,204.9300,2823700,2013-01-28
3067,204.4500,205.1800,204.1300,204.9700,3358900,2013-01-25
3068,203.9100,205.0600,203.0800,204.4200,4447200,2013-01-24
3069,203.5000,208.5800,203.3600,204.7200,12530500,2013-01-23
3070,194.3600,196.0800,194.0100,196.0800,7172300,2013-01-22
3071,194.0300,195.0000,193.8000,194.4700,4559600,2013-01-18
3072,193.8500,194.4600,193.2400,193.6500,3881600,2013-01-17
3073,192.0000,193.1800,191.3500,192.5900,2962900,2013-01-16
3074,191.3100,192.7300,190.3900,192.5000,4172100,2013-01-15
3075,192.8200,193.2800,191.7500,192.6200,4172200,2013-01-14
3076,194.1500,195.0000,192.9000,194.4500,3880400,2013-01-11
3077,192.6500,192.9600,191.2800,192.8800,3608100,2013-01-10
3078,193.4800,193.4900,191.6500,192.3200,3212000,2013-01-09
3079,192.9200,193.3000,191.6050,192.8700,3026900,2013-01-08
3080,193.4000,193.7800,192.3400,193.1400,2862300,2013-01-07
3081,194.1900,194.4600,192.7800,193.9900,3380200,2013-01-04
3082,195.6700,196.2900,194.4400,195.2700,3644700,2013-01-03
3083,194.0900,196.3500,193.8000,196.3500,4234100,2013-01-02
3084,189.2300,191.6800,188.8400,191.5500,4684900,2012-12-31
3085,191.1100,192.2200,189.8300,189.8300,3536600,2012-12-28
3086,191.5300,193.2800,190.7000,192.7100,3967600,2012-12-27
3087,192.2100,193.5300,190.9500,191.9500,2776500,2012-12-26
3088,193.0500,193.8300,192.0200,192.4000,1631200,2012-12-24
3089,193.1000,194.5000,191.5700,193.4200,8225300,2012-12-21
3090,194.4700,194.9500,193.1600,194.7700,4184500,2012-12-20
3091,195.4600,196.4500,195.0000,195.0800,4270500,2012-12-19
3092,193.8500,195.9200,193.8400,195.6900,4125900,2012-12-18
3093,191.7600,193.9100,191.7600,193.6200,3792400,2012-12-17
3094,191.6900,193.4000,191.2600,191.7600,3826900,2012-12-14
3095,192.1800,193.0500,191.3700,191.9900,3623200,2012-12-13
3096,194.6000,194.7500,192.4600,192.9500,4241900,2012-12-12
3097,193.1800,194.8000,193.1500,194.2000,4144000,2012-12-11
3098,192.1700,193.5400,191.6500,192.6200,3438500,2012-12-10
3099,190.1400,192.2000,190.1100,191.9500,4091300,2012-12-07
3100,189.1700,190.1800,188.4100,189.7000,3216600,2012-12-06
3101,189.0100,189.4600,186.9400,188.6500,4202100,2012-12-05
3102,189.7100,190.7500,189.0200,189.3600,3990700,2012-12-04
3103,190.7600,191.3000,188.3600,189.4800,3349600,2012-12-03
3104,191.7500,192.0000,189.5010,190.0700,4936400,2012-11-30
3105,192.7500,192.9000,190.2000,191.5300,4077900,2012-11-29
3106,190.9800,192.0400,189.2700,191.9800,3603600,2012-11-28
3107,192.0800,193.0500,191.0000,191.2300,3290900,2012-11-27
3108,192.4500,193.3700,191.7700,192.8800,5210300,2012-11-26
3109,191.0000,193.4900,190.8000,193.4900,3877600,2012-11-23
3110,189.3000,190.8900,188.9500,190.2900,5189600,2012-11-21
3111,189.8800,190.1100,188.2500,189.2000,3170200,2012-11-20
3112,188.6200,190.3900,188.3000,190.3500,3588900,2012-11-19
3113,186.3300,187.5600,185.1000,186.9400,4660800,2012-11-16
3114,185.8300,187.2000,184.7800,185.8500,3411700,2012-11-15
3115,189.1400,189.2700,185.2800,185.5100,4404400,2012-11-14
3116,188.3900,190.8800,188.2500,188.3200,3406700,2012-11-13
3117,190.0300,190.7700,187.4070,189.2500,3067400,2012-11-12
3118,189.8500,191.6400,188.8800,189.6400,3671600,2012-11-09
3119,191.4000,191.8100,190.0900,190.1000,3542200,2012-11-08
3120,193.3600,193.6800,191.1600,191.1600,4746200,2012-11-07
3121,195.2600,196.7500,194.6800,195.0700,3281000,2012-11-06
3122,192.3600,194.9700,192.0100,194.1400,2736200,2012-11-05
3123,197.5300,198.0000,193.2900,193.4300,4260100,2012-11-02
3124,194.9600,197.8900,194.5500,197.1500,3758800,2012-11-01
3125,194.8000,196.4100,193.6300,194.5300,6052300,2012-10-31
3126,191.4900,193.8700,191.4700,193.2700,4006500,2012-10-26
3127,191.4100,192.4400,190.7100,191.6000,3249600,2012-10-25
3128,192.4400,193.2900,190.5600,190.7200,3738000,2012-10-24
3129,193.5300,194.0000,190.9400,191.2500,4427400,2012-10-23
3130,193.7100,194.6800,192.4400,194.4000,4402500,2012-10-22
3131,195.2900,196.0800,193.1800,193.3600,6620300,2012-10-19
3132,199.9100,200.1400,194.0700,194.9600,9295900,2012-10-18
3133,201.2100,203.4100,198.5500,200.6300,12673900,2012-10-17
3134,209.9400,211.0000,209.4740,211.0000,5632100,2012-10-16
3135,208.8800,209.4000,207.8200,208.9300,3060900,2012-10-15
3136,205.6400,207.9600,205.5600,207.8000,2712000,2012-10-12
3137,206.5700,207.2700,205.6300,205.7600,2910000,2012-10-11
3138,207.8200,208.2300,205.0500,205.8200,4024500,2012-10-10
3139,209.9500,210.7400,207.7000,207.9900,3580400,2012-10-09
3140,210.0200,210.6400,209.2100,209.8200,1982600,2012-10-08
3141,211.1500,211.7900,210.0600,210.5900,2858400,2012-10-05
3142,210.2800,210.9700,208.5300,210.3900,2957500,2012-10-04
3143,209.9400,211.3050,209.3000,210.5100,3192300,2012-10-03
3144,210.9600,211.4700,208.5000,209.8400,3321000,2012-10-02
3145,208.0100,211.7500,207.9400,210.4700,5456900,2012-10-01
3146,205.6600,208.3200,205.3100,207.4500,4910900,2012-09-28
3147,204.3700,206.9000,204.1400,205.9100,2771900,2012-09-27
3148,205.0500,205.9800,203.9000,204.0000,3423300,2012-09-26
3149,205.6000,207.3200,204.9500,204.9800,3345200,2012-09-25
3150,205.0200,206.0600,204.9000,205.2900,3511100,2012-09-24
3151,207.3600,207.9400,205.9210,205.9800,12771500,2012-09-21
3152,205.8500,206.9900,205.3000,206.1800,3739100,2012-09-20
3153,207.5500,207.5700,206.0100,206.4300,2605600,2012-09-19
3154,206.8800,207.8798,206.4800,207.0700,2476100,2012-09-18
3155,205.5500,207.9900,205.5500,207.1500,3275100,2012-09-17
3156,206.2400,207.6500,206.0500,206.8100,4057100,2012-09-14
3157,204.3800,206.8100,203.4600,206.3600,3879600,2012-09-13
3158,203.5200,204.6500,202.9600,203.7700,3284000,2012-09-12
3159,200.5500,203.4600,200.5100,203.2700,3910600,2012-09-11
3160,199.3900,201.8200,198.7300,200.9500,4208000,2012-09-10
3161,199.1200,199.5000,198.0800,199.5000,3413700,2012-09-07
3162,196.2600,199.4600,196.1100,199.1000,3931700,2012-09-06
3163,194.4100,195.8500,193.8900,195.0400,3312500,2012-09-05
3164,196.6100,197.1700,193.2500,194.5400,4514400,2012-09-04
3165,194.3100,195.9500,193.4600,194.8500,3193300,2012-08-31
3166,194.7700,195.4700,193.1800,193.3700,2740900,2012-08-30
3167,195.1300,196.0399,194.9000,195.0800,2141400,2012-08-29
3168,195.5600,196.1100,194.5000,194.8700,2539200,2012-08-28
3169,197.9600,198.3000,195.6100,195.6900,2498800,2012-08-27
3170,194.9600,198.1100,194.2000,197.7700,2639500,2012-08-24
3171,197.0400,197.3700,195.4400,195.7000,2757400,2012-08-23
3172,198.6400,198.6500,196.9050,197.2500,3296100,2012-08-22
3173,200.9900,201.0000,198.3700,198.6500,3111300,2012-08-21
3174,200.6900,201.1300,200.0300,200.5000,2336000,2012-08-20
3175,201.0800,202.0000,200.6600,201.2200,2551800,2012-08-17
3176,198.7700,201.3240,198.1200,200.8400,2729500,2012-08-16
3177,198.9000,199.3300,197.9200,198.4000,2111800,2012-08-15
3178,198.8800,199.3300,197.7200,198.2900,2562300,2012-08-14
3179,198.8800,199.9800,197.7900,199.0100,2418300,2012-08-13
3180,197.8700,199.3700,197.2400,199.2900,2600500,2012-08-10
3181,198.6200,199.4600,197.8900,198.4200,2160100,2012-08-09
3182,198.2700,199.6900,198.1600,199.0300,2068300,2012-08-08
3183,199.4300,200.8800,198.8000,199.9300,3209400,2012-08-07
3184,198.7600,199.9400,198.5200,198.7600,2337800,2012-08-06
3185,196.4800,198.9500,196.1600,198.5200,3278100,2012-08-03
3186,194.1600,196.6000,193.0200,194.4500,2812600,2012-08-02
3187,196.9600,197.8500,194.7200,195.1800,2559300,2012-08-01
3188,196.5000,197.5800,195.8800,195.9800,3507000,2012-07-31
3189,196.3200,197.8400,195.9200,196.6800,2787000,2012-07-30
3190,195.1000,197.4100,193.9500,196.3900,4177300,2012-07-27
3191,193.4900,194.9500,192.5700,193.9500,3282900,2012-07-26
3192,190.3100,192.7700,189.3200,191.0800,3833800,2012-07-25
3193,190.9200,191.3200,188.5600,190.3400,3597100,2012-07-24
3194,189.7800,191.3000,188.2000,190.8300,3904500,2012-07-23
3195,194.0900,194.9000,192.1700,192.4500,4789700,2012-07-20
3196,193.4000,196.8500,192.9700,195.3400,10395400,2012-07-19
3197,184.1500,188.5900,183.5500,188.2500,8019500,2012-07-18
3198,185.7300,186.2900,183.2000,183.6500,5158600,2012-07-17
3199,185.5800,186.1000,184.5800,184.7900,3144400,2012-07-16
3200,183.4600,186.3300,183.0300,186.0100,3933000,2012-07-13
3201,184.2500,184.3900,181.8500,183.0900,4931300,2012-07-12
3202,186.2200,187.3600,183.5100,185.2500,5456100,2012-07-11
3203,190.3000,191.1400,185.6000,186.2600,4690300,2012-07-10
3204,190.7600,190.9991,188.0500,189.6700,3988100,2012-07-09
3205,193.9200,193.9400,189.7400,191.4100,4952900,2012-07-06
3206,194.8800,196.8500,193.6300,195.2900,2690200,2012-07-05
3207,195.4600,196.3400,194.9100,195.9300,1450400,2012-07-03
3208,196.3600,197.2000,194.8500,195.8300,2827000,2012-07-02
3209,194.5500,195.8100,192.4100,195.5800,5259600,2012-06-29
3210,191.2300,192.0800,188.9000,191.4000,3967300,2012-06-28
3211,192.1400,193.7000,190.9000,193.0000,2762700,2012-06-27
3212,193.5400,193.6800,190.7500,191.9500,3435900,2012-06-26
3213,192.4800,193.3900,191.6800,192.8600,3211600,2012-06-25
3214,193.8700,194.8800,193.2200,193.7000,8823000,2012-06-22
3215,199.0700,199.4500,193.1900,193.3900,4316600,2012-06-21
3216,198.7000,199.7400,197.5000,198.7800,3378200,2012-06-20
3217,198.8300,199.9900,198.8000,198.9300,3297600,2012-06-19
3218,197.5700,199.6400,197.1700,198.2900,3378900,2012-06-18
3219,196.0800,199.2700,195.4000,199.1000,6389000,2012-06-15
3220,193.0000,195.8300,192.7400,195.1000,3585000,2012-06-14
3221,194.3600,195.1900,192.3450,193.1000,3247700,2012-06-13
3222,192.1400,194.6700,192.1400,194.5500,3023700,2012-06-12
3223,196.6000,196.7000,192.3700,192.5100,3273300,2012-06-11
3224,193.7100,195.1400,192.7000,195.1400,2479200,2012-06-08
3225,195.2800,195.8299,193.9400,194.4400,3701100,2012-06-07
3226,190.7800,194.0000,190.0200,193.9900,3641300,2012-06-06
3227,187.9200,189.8500,187.5600,189.2000,3556500,2012-06-05
