open,high,low,close,volume,date,MA for 10 days,MA for 50 days,MA for 100 days,Daily Return,ema7,ema14,ema30,ema60
35.06,36.44,35.0,35.06,2402900,2000-02-29,35.277,38.9488,38.1411,0.0051605504587155515,35.35237669716915,36.15943650860078,37.47189684498705,38.14262391979279
35.13,35.81,34.88,34.88,2420800,2000-03-01,35.352,39.0152,38.1555,0.012775842044134844,35.449835596225526,36.32858058684705,37.638234558434426,38.24711964588746
34.81,35.0,34.19,34.44,1978000,2000-03-02,35.689,39.093799999999995,38.169200000000004,-0.05332600329851578,35.639780794967365,36.55143913866967,37.8284576314299,38.3612592949006
34.5,37.31,34.5,36.38,2402900,2000-03-03,36.314,39.1926,38.1836,-0.008449168710820243,36.03970772662315,36.87627592923423,38.06214436463196,38.49418333879554
37.19,38.0,36.44,36.69,2630200,2000-03-06,36.638999999999996,39.276199999999996,38.167300000000004,0.08518189884649496,35.92627696883086,36.95262607219334,38.178154320813476,38.56585057061912
36.5,36.5,33.5,33.81,4390400,2000-03-07,36.82,39.3474,38.1492,-0.032341156267887694,35.67170262510781,36.9930300833,38.28078565328337,38.62943872555536
35.31,36.44,34.63,34.94,2886000,2000-03-08,37.42,39.471199999999996,38.1617,-0.008794326241134853,36.29227016681042,37.4827270191923,38.589115698337395,38.79280952981148
34.94,35.38,34.25,35.25,2452200,2000-03-09,37.82,39.54859999999999,38.1529,-0.012328383300644341,36.74302688908056,37.87391579137573,38.84077884994687,38.92341324268645
35.0,36.75,34.81,35.69,2667700,2000-03-10,38.251,39.644800000000004,38.1435,0.0016839741790624085,37.24070251877408,38.27759514389507,39.08841877063286,39.04793572548938
35.0,36.13,35.0,35.63,1652400,2000-03-13,38.632,39.73480000000001,38.1366,-0.005026528902541183,37.75760335836544,38.67568670449431,39.322792478952366,39.16176405516699
36.75,37.19,35.75,35.81,3272700,2000-03-14,38.975,39.812200000000004,38.130900000000004,-0.06379084967320259,38.46680447782058,39.14425388980113,39.57746782232839,39.28148487059638
36.25,39.06,35.63,38.25,3413700,2000-03-15,39.225,39.8898,38.1212,-0.059965593511919324,39.35240597042744,39.657216026693604,39.83729318938551,39.39916232383693
39.44,41.63,38.94,40.69,3861700,2000-03-16,39.3,39.886,38.1056,0.026747413575573864,39.71987462723659,39.87371080003108,39.946761685205196,39.438116978882256
40.13,40.31,39.06,39.63,2399400,2000-03-17,39.306,39.8348,38.0825,0.02935064935064946,39.396499502982124,39.7481278461897,39.89550387039176,39.395680266301994
39.44,40.56,38.44,38.5,2203800,2000-03-20,39.287,39.8084,38.0618,-0.03290630494850544,39.31866600397616,39.76630136098812,39.91381448214291,39.387737224481725
38.56,40.06,38.44,39.81,1532900,2000-03-21,39.62500000000001,39.799600000000005,38.0518,0.022342064714946153,39.59155467196822,39.961116954986295,40.01131892918725,39.417830011752294
39.38,39.63,38.75,38.94,1243600,2000-03-22,39.98800000000001,39.7984,38.04,-0.01567239635995965,39.51873956262429,39.98436571729188,40.025202993269126,39.404536113845595
39.5,40.19,39.25,39.56,1798000,2000-03-23,40.33800000000001,39.8408,38.041199999999996,0.0015189873417722488,39.711652750165726,40.14503736610602,40.100044579011815,39.42028310075561
